Index	NumberPSM	Gene	MaxPepProb	ReferenceIntensity	126	127N	127C	128N	128C	129N	129C	130N	130C	131N	RefInt_TMT10_FP18_chimerys
P15088	3	CPA3	0.9999	21.05833155776139	-0.07186898114818874	-4.041393203451291	-3.1919480596753473	0.604890904317049	-2.3189358781232468	0.506982472442548	0.588395251143627	0.9501292654234277	-3.0146914385134185	1.051846693318197	21.05833155776139
P15090	4	FABP4	1.0	22.539759169568693	-1.023261903161658	-3.9199200635153666	-3.4195655367940017	0.8097649348119038	-3.493774066595221	1.1213862331481614	1.2613441623693848	0.351738220902039	-1.9050568202799676	-0.08204485169974518	22.539759169568693
P15104	212	GLUL	1.0	30.70468477590192	-0.8244823675287165	-4.252958444436649	-3.587467995934535	-0.31372875118916	-3.461992074303934	0.9236108950565214	1.4884174049217291	-0.16639757453028636	-1.950693633938963	-0.31978322838422457	30.70468477590192
P15121	11	AKR1B1	1.0	24.937945652411468	0.38167052855146366	-4.302879756111647	-2.5396338390790003	1.195593299411069	-3.314627325962582	0.3870077001042098	0.2012935790998256	0.23545250905084103	-3.3755990392894155	0.7288163040546216	24.937945652411468
P15144	89	ANPEP	1.0	27.160995938215084	-0.10780238703670975	-4.20000214964318	-2.9207021651797156	1.176370783695603	-3.053036633484467	0.5288002469345301	0.3416396903717036	0.8481001925258624	-2.9916887549816966	0.6397982254757366	27.160995938215084
P15151	2	PVR	1.0	21.473531768067748	0.3258333633245769	-3.603829388465895	-2.189142009187928	0.5883400749372889	-1.8155563362198013	0.5162192033121862	0.20896125990048375	0.9158985880847883	-2.130563159302305	0.895003074846553	21.473531768067748
P15153	3	RAC2	1.0	21.452112002573088	-0.16729594285625282	-4.631179492409918	-3.003882053843432	-0.4037302226812258	-3.3331508507943486	0.7891146165994982	0.9599447372613774	0.8298712300804567	-2.840161897193086	1.0036710575616503	21.452112002573088
P15169	2	CPN1	0.9998	20.384223613936822	0.2685733408206499	-3.3487143917407307	-2.4289180793109004	1.2535706884485212	-2.7846204701762787	0.5073381943395692	0.44558425430746773	0.535961064682791	-2.362075505586656	0.6187528849147057	20.384223613936822
P15170	21	GSPT1	1.0	25.792890646750486	0.21650192662630374	-4.2656837114697215	-2.443048870995737	0.8773781178048701	-3.6519034777938204	0.5995850285108979	0.7252663513330653	0.36934769416255264	-2.69037957291642	0.8200503026203592	25.792890646750486
P15289	13	ARSA	1.0	24.57690219292111	0.1584025665586033	-3.643059990243872	-2.3985767642773492	0.5600129847294539	-2.715499183289843	0.581821897361511	0.6327340901707892	0.734720507322784	-2.521538019465691	0.06935836650628602	24.57690219292111
P15291	2	B4GALT1	1.0	20.233482601062054	-0.1709593331785264	-4.3128515927409365	-3.3168097666085803	1.276721546074704	-3.5173306627529115	0.8305530360010369	0.7498147109977182	0.25947920841645455	-2.664309572095714	0.6612249919635609	20.233482601062054
P15311	31	EZR	1.0	26.937852424921726	-0.14665661994296997	-3.870566921581993	-2.788197857908596	0.4438351579015283	-2.9720593203728933	0.2568064928405036	0.28272213823893644	0.6448492225986691	-2.7485458822219293	1.382598316647254	26.937852424921726
P15336	4	ATF2	0.9999	21.727779563272176	-0.2924895327913397	-4.157459618029431	-3.240525321172681	1.8115404517992797	-3.332961855037208	0.575293793070724	0.3271469690944322	0.1674871994193321	-3.2317837300358123	0.037737133622472996	21.727779563272176
P15374	13	UCHL3	1.0	24.626062641416116	0.6306188993910133	-4.018057392704025	-2.15507368134441	0.014815201796572808	-3.3832664954143965	0.0619293163153074	0.6649819738204492	0.35006810140767186	-2.775566295343184	1.4221389351235487	24.626062641416116
P15428	18	HPGD	1.0	25.201238004769454	-0.8905226317940524	-4.399894181718872	-3.762980745424496	1.4534564715055707	-3.3694338208154937	-0.040623123269288186	-0.7196817644860367	0.9108154724243764	-3.73681382053942	0.8452957620078747	25.201238004769454
P15498	6	VAV1	1.0	27.14790269039606	0.34361571740078123	-3.951680323165138	-2.7575909803660767	0.28729904974032827	-3.0964604023718785	0.6595474294122488	0.823337209385822	0.7652001918544222	-2.4047694489000246	0.8762144936123111	27.14790269039606
P15502	1	ELN	1.0	17.852536297845074	0.45774894972783287	-3.7699449868943997	-3.021409459433709	0.7938946834192038	-2.5719272451669077	0.42436556617817445	0.4353281255390087	1.201221409745596	-3.117787504431597	0.5053503649951416	17.852536297845074
P15529	10	CD46	1.0	24.663638428462942	-0.564503571840806	-4.723802720733838	-3.493243259928567	0.918819269502162	-3.558665396043903	1.07811910947866	1.0600072215520573	-0.01666467751741152	-2.4060813998210726	-0.11368179682852997	24.663638428462942
P15531	38	NME1	1.0	27.90323576524978	0.015176524269058689	-4.57049863178756	-2.699485480405401	1.6497418442009444	-3.5026721477342964	0.4463408968871718	0.4866938041101747	0.05808456079130053	-2.8120073056395407	0.31439465522998944	27.90323576524978
P15559	5	NQO1	1.0	24.53789367527779	-0.2607850561157985	-4.907248933703999	-3.9702739098638453	0.0665658501709494	-3.551561510343813	0.9166562460723746	1.3616176885547766	0.03187735583342288	-2.0045924206975982	-0.05599282821649254	24.53789367527779
P15586	6	GNS	1.0	23.685145801023594	-0.2583842873684681	-4.319642876614731	-3.371947264674736	1.7807165196287684	-3.564892483808645	0.8092159900338807	0.3468662498555197	0.33855921195996963	-2.8334055338693442	-0.2064690641439011	23.685145801023594
P15735	13	PHKG2	1.0	23.823864101298014	0.42766315234756647	-3.954493994179483	-2.2407126829873434	0.4641852343309516	-2.9996001453034253	0.15657272550808798	0.335267824705447	0.7554731097731562	-3.001913649583159	1.4091170031965916	23.823864101298014
P15848	7	ARSB	1.0	22.156502691097632	0.2876705593613842	-3.878227031276399	-2.723309895264803	0.5449407215102511	-3.5905560946586554	0.6279261946679693	0.9015932440009493	0.7894855902524753	-2.6524769912406665	0.3781779971663415	22.156502691097632
P15880	55	RPS2	1.0	28.191015032222307	-0.01985273142578592	-3.944580474035469	-2.6799632663820647	0.8635055965047869	-3.0425831620801915	0.6447108154551664	0.7638764049138622	0.6176268476709623	-2.366972879767488	0.3977304483715258	28.191015032222307
P15907	29	ST6GAL1	1.0	26.15366641659705	-0.38480002761070864	-4.5643229759068955	-3.217856101332714	0.6529326216672828	-3.200377860549054	0.8355999303927426	0.9746371271791041	0.6009228490651033	-2.408085114130296	0.37093214102916505	26.15366641659705
P15924	249	DSP	1.0	28.517374865416034	-0.0748910912904126	-4.302243522263268	-2.9022196924150183	1.1798098308899423	-3.13158826637396	0.7267160872025489	0.50019288301554	0.6128223201408556	-2.918750953201597	0.46635805048149237	28.517374865416034
P15927	6	RPA2	1.0	23.189441062420702	0.023166366071748712	-3.3750870967282864	-3.1403989376178334	1.378296513580965	-3.2118428130425407	0.5195093032932938	0.686710434890581	0.2721559540024918	-2.5580484674847854	0.5095607102687163	23.189441062420702
P15954	6	COX7C	1.0	25.20702271796461	0.6359307911299297	-4.402220030523408	-2.2898458450155728	0.8188941025264942	-3.3275067965204785	0.5630947673233369	0.46163392567596695	0.9309706283774339	-3.050384038322453	0.46367659547118656	25.20702271796461
P16035	1	TIMP2	0.989	23.461193554920836	-0.13754835972805068	-4.087489841254429	-3.082755884252961	1.6674539941080582	-3.902840343066961	0.6951156755911079	0.20663017834285924	0.45236487828665517	-2.737010271708975	0.46405514673250536	23.461193554920836
P16070	4	CD44	1.0	22.13037822406948	-0.4923539479343191	-4.749019136260489	-3.2783406653066596	0.3092734551312546	-3.1064501328437792	0.9126324904184351	1.2051426864081538	0.8229734764460996	-2.423827635123744	-0.17700850592343365	22.13037822406948
P16083	16	NQO2	1.0	24.421387845585315	1.2012350798733458	-3.8113659188114797	-1.5783626621606723	0.09172588541215632	-3.2716453645707206	0.09860357866072356	0.557687337127863	0.046721654327413376	-2.84949390463336	0.8890484666961065	24.421387845585315
P16104	13	H2AX	1.0	26.79110038306586	-0.8723140515594885	-4.553477307660657	-3.4594987170519413	1.6790656985756236	-3.7148227477542246	0.6064956172401779	0.26542587183654476	0.13820142714066108	-3.3155564256627326	0.06400982664588639	26.79110038306586
P16118	22	PFKFB1	1.0	25.143380156369776	0.5977185708880759	-3.7459059731260265	-2.244414435253419	0.12046997296420514	-2.4370082052798123	-0.31553678446489286	-0.13190625489104946	0.8330478316738059	-3.5902479426741465	1.5620398252069823	25.143380156369776
P16144	3	ITGB4	0.9971	19.68111804883797	-0.3855904124750982	-4.013723792152362	-3.3237315566251766	1.9369848094927455	-3.0335802355853954	0.6198544605066125	0.05114629398463322	0.3939768868687352	-2.9351001535272747	0.07081422412711902	19.68111804883797
P16152	99	CBR1	1.0	28.656860726305627	0.46635308780272666	-3.8639742930869536	-2.4293409298342077	0.4742114486100668	-3.451989708107962	0.5720714511169511	0.8366135700539807	0.3461079605451296	-2.6034571731489473	0.7340446677343024	28.656860726305627
P16157	48	ANK1	1.0	24.179957954256782	-0.1555219350295598	-3.944241523193969	-2.9595156268006235	0.5743546110943978	-3.174069813896949	0.16503352934968873	-0.00252892919051817	0.5450731349179989	-3.4500160189444173	1.6735978607272113	24.179957954256782
P16219	58	ACADS	1.0	27.24224290906502	0.8610755349622625	-3.8987226565252193	-2.010609273326473	0.513930042738858	-3.6064408266514256	2.5458256233434895E-4	-0.0817020720388637	0.9600866863287454	-3.5807458437489714	0.9496579581111018	27.24224290906502
P16220	3	CREB1	1.0	22.24735866538231	-0.28766351989614947	-4.385490760031285	-3.2080588758107833	1.6128599715258733	-3.4974693362160245	0.7444330626280582	-0.141001736567123	0.3472742491594012	-3.440514306140839	0.1328903038330722	22.24735866538231
P16260	5	SLC25A16	1.0	23.30861338399849	0.15982779544114223	-3.461330710223228	-2.5236577698461424	0.7396997122200979	-2.631646926425173	0.22461519019324072	0.1632067092583327	1.3090672962090597	-3.4025138131739556	0.6479505511627703	23.30861338399849
P16278	21	GLB1	1.0	24.065445321479437	-0.028919528184299992	-4.05868972976932	-2.9075002969530788	1.0882432544044391	-3.059544558305677	0.6510706845927068	0.5938777119168464	0.7335748759017555	-2.783028215771335	0.4324885112984056	24.065445321479437
P16284	22	PECAM1	1.0	23.989835814373517	-0.34767226656335737	-4.225760165481322	-3.2973508434678127	1.6366308003558476	-3.0927114454390274	0.7555503606501048	0.39926513463564994	0.28332089386882586	-2.9526663399868855	0.1547916153744513	23.989835814373517
P16298	1	PPP3CB	1.0	19.48382490026432	0.5932383947189734	-3.8621419352826436	-2.3832740516049746	0.6343281370226102	-2.7135006189851136	0.6515645007428432	0.6247879925759747	0.7057951675794172	-2.858729003392897	0.717646863646884	19.48382490026432
P16333	11	NCK1	1.0	22.690689221626673	0.09030575503451743	-3.925505680460618	-2.781404638248082	0.7666810899662018	-3.0594402896252113	0.5533984806276706	0.6439752406779711	0.34457085008093813	-2.7790598409133542	1.0795133152775946	22.690689221626673
P16383	5	GCFC2	0.9995	21.795409788140066	-0.25109148710320284	-2.877730910397185	-2.9427008343178986	1.135755438474682	-2.640800476721325	0.3845069662700311	0.15115805389886816	0.14005872468495895	-2.843748291839348	0.25031519415806613	21.795409788140066
P16401	37	H1-5	1.0	28.599783934609373	-0.9002669123568321	-4.444644081905624	-4.016535789129399	2.1753173191595643	-3.636775520651529	0.3548054085650172	-0.517053238436695	-0.32719756824647206	-3.9931314383576577	-0.018187839524362204	28.599783934609373
P16402	1	H1-3	0.999	17.973158704881218	-1.2841511046135672	-2.3212019571757203	-2.16848896972823	-0.7757078652163969	-2.3405066653151554	-0.2553002365862618	-0.002993575112839153	-0.5400778568028493	-0.21183955458104364	2.3214638209429346	17.973158704881218
P16403	4	H1-2	1.0	22.896444484824986	-1.0389729095641362	-3.9181599509239398	-3.5974842819883364	1.3441200033178067	-4.3989766424187025	0.29663446261767135	-0.11116945208968154	-0.4660650424643631	-3.317036562741671	1.6246291528513783	22.896444484824986
P16422	3	EPCAM	1.0	21.366907885724622	-0.26069055868632596	-2.8037768267268497	-2.694867112902452	1.6650627611026323	-3.2818907004260716	0.013665237234503635	-0.36196227678832216	-0.1834510519988264	-3.0805694905445833	0.4829277288331344	21.366907885724622
P16435	124	POR	1.0	28.12638592703971	0.4473759023448203	-3.6462356064108548	-2.4516584825734498	0.6708938706214234	-2.6388737855608646	0.33346325991830383	0.26371045084416345	0.9928624758208571	-3.160313805318654	0.6689367811673783	28.12638592703971
P16452	11	EPB42	1.0	22.842430147151607	-0.1595267437870227	-4.13429109952104	-3.1093915495592865	0.6289759158274641	-3.4147477634411523	0.21078362892161806	-0.09972529222695314	0.5977086887340342	-3.6116812168653976	1.4978834035337663	22.842430147151607
P16455	9	MGMT	1.0	24.813793103809644	-0.10513541484281941	-3.2666292023008605	-3.2240495139258947	1.5697000488518178	-3.0757982782330844	0.336163930530315	-0.29144045158100695	0.25281409363212326	-3.388165281639809	0.8113115144931484	24.813793103809644
P16591	1	FER	0.9995	19.06971972968435	0.3525598880545253	-4.636722632597255	-2.7084932780296356	0.9738108559768328	-3.0541019488624013	0.06607371942558515	-0.053363908561703255	0.9004377083490844	-2.992481546600633	1.288495044617747	19.06971972968435
P16615	118	ATP2A2	1.0	26.826296508458224	-0.22517038470771134	-4.327282225323067	-3.068939898189723	1.1472518288641194	-3.372304968874408	0.7901870035327843	0.7282323640233415	0.5552573958106493	-2.649566756221798	0.13994345398319652	26.826296508458224
P16662	86	UGT2B7	1.0	29.095547433703572	0.7526285509274402	-4.19352624944485	-2.027707144868643	-0.23600675681305816	-3.480790941995549	-0.24250887352347128	-0.21855243170607075	1.1658132480774412	-3.727170279933709	1.0877986620255413	29.095547433703572
P16671	8	CD36	1.0	24.09638611468604	0.38632614331168647	-4.637819357822268	-2.0759512177127633	0.5938586183002315	-3.7342095952853915	0.24065973613299363	0.051564059571827414	1.1202817200560435	-3.3109452591641553	0.8805195792451741	24.09638611468604
P16885	14	PLCG2	1.0	21.73053492967074	0.41385613423038237	-3.951292655585969	-2.534991768909247	0.6675217769633157	-2.9228970562338956	0.4734959012843394	0.49647761422914094	0.778608611149064	-2.9389405546468943	1.0582529570520975	21.73053492967074
P16930	39	FAH	1.0	27.676674880779615	0.7292616634532934	-4.010080293149411	-1.9059449120688488	0.9723227758528594	-3.28733693604479	0.047019893619699715	0.11698857547759545	0.7913238548408508	-3.3531305672348886	0.30315276885123055	27.676674880779615
P16949	6	STMN1	0.9999	23.635949361175445	-1.0009928919392816	-4.447742117894809	-4.083863284979808	2.014706544511977	-3.324613910859119	0.320922005730397	-0.5017958531487672	-0.5177034333093236	-4.316487749412236	-0.5671130669588713	23.635949361175445
P16989	15	YBX3	1.0	25.407201131307993	0.050042645694912125	-3.833815708374469	-2.8554799926802144	1.22826957340029	-3.4673154068459393	0.6668139717187493	0.7167891532301525	0.4795988060919818	-2.7817131140066316	0.2161925485657079	25.407201131307993
P17010	2	ZFX	1.0	20.552455238090545	-0.2526090608976599	-4.201504808703517	-3.405919465680964	1.8524632310289482	-2.811834012043083	0.6361955422972789	-0.14771244007335138	0.26721707999055777	-3.3323966551377033	0.028224057309834905	20.552455238090545
P17026	3	ZNF22	1.0	22.915783526007424	-0.2832261615369802	-3.4711624548121636	-2.8867265450915625	1.7374201255733581	-3.161500014067867	0.5012465575012293	0.18238927046554743	0.42477529667229597	-3.069066327735621	0.17286798466998654	22.915783526007424
P17028	2	ZNF24	0.9997	21.352508192767704	-0.38146169557063914	-3.699910285832817	-3.0346192818443773	1.2477854882731751	-2.151521627820684	0.6772725912962603	0.043029095576464726	0.05128917917422271	-2.408744491790335	1.1508239051374023	21.352508192767704
P17029	2	ZKSCAN1	0.9841	21.157749512999917	-0.07188127379831855	-3.906431740193817	-3.7092963211816397	0.972758026737278	-3.3995927273039674	0.05821909336061459	-0.5891526044623028	0.8700743496832786	-3.7073315325262888	1.0310377317910309	21.157749512999917
P17050	5	NAGA	1.0	22.577563419096357	0.24415805947520042	-3.3706309507642125	-2.4049485290034465	1.1712484352935668	-2.446422730059359	0.3405039370196299	0.18474171637149084	0.5121619108897644	-2.765610009266653	0.2430510347176913	22.577563419096357
P17066	2	HSPA6	0.9994	21.10142257239356	-0.34902074830398533	NA	-3.5526126279055807	0.833253693355033	-2.8013080783038484	0.691150187821	0.4920776943339984	0.5714838849111938	-3.200964321110124	0.5780886365532183	21.10142257239356
P17096	15	HMGA1	1.0	25.380199651685746	-1.0728159361580225	-3.6147853509286607	-3.4806663099808492	1.919030567227228	-2.6076149973281755	0.6409921369410831	-0.32287307740460847	-0.11361952447301604	-2.8838091339589687	-0.1263733875571056	25.380199651685746
P17152	2	TMEM11	1.0	22.51705434008786	0.12724481837087076	-3.3431322857364787	-2.9257906464804053	1.5134080070529876	-2.6083519775122888	0.6639904368329521	0.4356472081227363	0.49854318905308936	-2.8944491862232793	0.19994817232355366	22.51705434008786
P17174	59	GOT1	1.0	27.867361598618242	1.2179326449236552	-3.8904440793836557	-1.464052291119673	0.9550214735064948	-3.429983022901247	0.08008291052383854	0.03397532372168044	0.2731693504171915	-3.3695931807805053	0.3654429967647168	27.867361598618242
